iter	Logloss
17646	0.3814190013
17647	0.3814150761
17648	0.381412997
17649	0.3814098764
17650	0.3814066885
17651	0.3814032659
17652	0.3814002499
17653	0.3813977018
17654	0.3813948847
17655	0.3813899453
17656	0.3813870106
17657	0.3813846222
17658	0.3813826068
17659	0.3813797117
17660	0.3813749181
17661	0.3813716287
17662	0.3813694884
17663	0.3813663379
17664	0.381362815
17665	0.3813596779
17666	0.3813555664
17667	0.3813535354
17668	0.3813508717
17669	0.3813464215
17670	0.3813427358
17671	0.3813395374
17672	0.3813371932
17673	0.3813337186
17674	0.3813296991
17675	0.3813267358
17676	0.3813234656
17677	0.3813161269
17678	0.3813127606
17679	0.3813082888
17680	0.3813056871
17681	0.3813026698
17682	0.3812997722
17683	0.381297715
17684	0.3812941262
17685	0.3812915616
17686	0.3812888859
17687	0.3812848996
17688	0.3812816098
17689	0.3812782352
17690	0.3812748202
17691	0.3812718028
17692	0.3812687686
17693	0.3812655823
17694	0.3812626758
17695	0.3812596455
17696	0.381256501
17697	0.3812526601
17698	0.3812493893
17699	0.381246692
17700	0.3812431506
17701	0.3812402227
17702	0.3812381339
17703	0.38123372
17704	0.3812299219
17705	0.3812265125
17706	0.3812229544
17707	0.3812207968
17708	0.3812183258
17709	0.3812151231
17710	0.3812120864
17711	0.3812089334
17712	0.3812062935
17713	0.3812026909
17714	0.3811995374
17715	0.3811948997
17716	0.3811929085
17717	0.3811897394
17718	0.3811858741
17719	0.3811821943
17720	0.3811797188
17721	0.3811756775
17722	0.3811734675
17723	0.3811699734
17724	0.3811673264
17725	0.3811644611
17726	0.3811608618
17727	0.3811582333
17728	0.3811562803
17729	0.3811528721
17730	0.3811500015
17731	0.3811473814
17732	0.3811428103
17733	0.3811396599
17734	0.3811371879
17735	0.3811345693
17736	0.3811308637
17737	0.381128887
17738	0.3811260234
17739	0.3811242551
17740	0.3811209386
17741	0.3811184143
17742	0.3811160416
17743	0.3811114725
17744	0.3811078033
17745	0.3811037242
17746	0.3811004566
17747	0.3810972355
17748	0.3810947015
17749	0.3810915114
17750	0.38108823
17751	0.3810859604
17752	0.3810834481
17753	0.3810818952
17754	0.3810792705
17755	0.3810767551
17756	0.3810726232
17757	0.3810696344
17758	0.3810662986
17759	0.3810630511
17760	0.3810610771
17761	0.3810590245
17762	0.3810556544
17763	0.3810508353
17764	0.3810476772
17765	0.3810447814
17766	0.3810410258
17767	0.3810366629
17768	0.3810325763
17769	0.3810286183
17770	0.3810259063
17771	0.3810225981
17772	0.3810194683
17773	0.3810163692
17774	0.3810135256
17775	0.3810096822
17776	0.3810060136
17777	0.3810029476
17778	0.3810000674
17779	0.380996554
17780	0.3809937105
17781	0.3809902711
17782	0.3809864456
17783	0.3809839944
17784	0.3809810671
17785	0.3809774567
17786	0.3809742095
17787	0.3809711186
17788	0.3809683909
17789	0.3809658559
17790	0.380962536
17791	0.3809605659
17792	0.3809584436
17793	0.380954137
17794	0.380951037
17795	0.3809488773
17796	0.3809463892
17797	0.3809440727
17798	0.38093844
17799	0.3809347906
17800	0.380931082
17801	0.3809276333
17802	0.3809250792
17803	0.3809221216
17804	0.3809182092
17805	0.3809149774
17806	0.3809117105
17807	0.3809084535
17808	0.3809055293
17809	0.3809030591
17810	0.3809004132
17811	0.3808981488
17812	0.3808951551
17813	0.3808913753
17814	0.380887886
17815	0.3808847709
17816	0.3808826741
17817	0.3808780372
17818	0.3808752214
17819	0.3808723843
17820	0.3808698415
17821	0.3808657639
17822	0.3808618297
17823	0.3808589364
17824	0.3808559015
17825	0.3808494505
17826	0.3808471937
17827	0.3808431694
17828	0.3808405272
17829	0.3808369889
17830	0.3808344426
17831	0.3808319524
17832	0.3808292906
17833	0.3808261865
17834	0.3808206819
17835	0.3808178783
17836	0.3808149352
17837	0.3808129355
17838	0.3808089696
17839	0.3808064661
17840	0.3808031605
17841	0.3808002011
17842	0.3807962738
17843	0.3807937359
17844	0.3807909135
17845	0.3807867046
17846	0.3807832447
17847	0.3807807544
17848	0.3807766179
17849	0.3807735211
17850	0.380770985
17851	0.380768473
17852	0.380765391
17853	0.3807612504
17854	0.3807585478
17855	0.3807554892
17856	0.3807526695
17857	0.3807496024
17858	0.3807475286
17859	0.3807439937
17860	0.3807403936
17861	0.3807370169
17862	0.3807331801
17863	0.3807299076
17864	0.380727359
17865	0.3807244516
17866	0.3807222296
17867	0.380716485
17868	0.3807139496
17869	0.3807110956
17870	0.3807078318
17871	0.3807039715
17872	0.3807010654
17873	0.3806975048
17874	0.3806953011
17875	0.3806916578
17876	0.3806887549
17877	0.3806857603
17878	0.3806827536
17879	0.3806799755
17880	0.3806769238
17881	0.3806742731
17882	0.3806711748
17883	0.3806686061
17884	0.3806658158
17885	0.3806629414
17886	0.3806597723
17887	0.380655929
17888	0.3806535031
17889	0.3806503421
17890	0.3806460119
17891	0.3806436752
17892	0.3806412368
17893	0.3806385222
17894	0.3806327601
17895	0.3806305461
17896	0.3806275999
17897	0.380625645
17898	0.380621979
17899	0.3806190686
17900	0.3806163175
17901	0.3806133076
17902	0.3806100199
17903	0.3806061092
17904	0.3806036931
17905	0.3806009823
17906	0.3805975305
17907	0.3805942806
17908	0.3805903662
17909	0.3805868002
17910	0.3805833814
17911	0.3805808191
17912	0.3805760664
17913	0.3805729899
17914	0.3805697599
17915	0.380566607
17916	0.3805631318
17917	0.3805596168
17918	0.3805580176
17919	0.3805549043
17920	0.380551943
17921	0.3805486039
17922	0.3805452152
17923	0.3805424042
17924	0.3805401317
17925	0.3805361095
17926	0.3805336082
17927	0.3805301421
17928	0.3805277157
17929	0.3805250753
17930	0.3805224281
17931	0.3805200311
17932	0.3805171233
17933	0.3805138758
17934	0.3805084788
17935	0.3805056339
17936	0.3805025681
17937	0.380500435
17938	0.3804974992
17939	0.3804951238
17940	0.3804918244
17941	0.3804888456
17942	0.38048603
17943	0.3804828603
17944	0.3804792313
17945	0.3804758831
17946	0.3804699549
17947	0.3804674578
17948	0.3804647378
17949	0.3804623744
17950	0.3804592614
17951	0.3804565776
17952	0.3804524413
17953	0.3804473089
17954	0.380444407
17955	0.3804400688
17956	0.3804367849
17957	0.3804273844
17958	0.3804248582
17959	0.3804233494
17960	0.3804196753
17961	0.3804170681
17962	0.3804151474
17963	0.3804094981
17964	0.3804060574
17965	0.3804034164
17966	0.3804003204
17967	0.380396368
17968	0.3803912667
17969	0.3803880676
17970	0.3803844976
17971	0.3803811511
17972	0.3803788797
17973	0.3803759419
17974	0.3803721701
17975	0.3803688448
17976	0.3803650372
17977	0.3803622724
17978	0.3803599471
17979	0.3803569673
17980	0.3803536674
17981	0.3803496063
17982	0.3803473867
17983	0.3803442229
17984	0.3803416128
17985	0.3803387543
17986	0.3803350346
17987	0.3803326776
17988	0.380329796
17989	0.3803273425
17990	0.3803247008
17991	0.3803220756
17992	0.3803184228
17993	0.380315149
17994	0.3803111105
17995	0.3803083552
17996	0.3803055434
17997	0.3803025304
17998	0.3802996669
17999	0.3802972462
18000	0.3802945679
18001	0.3802917224
18002	0.380287644
18003	0.3802840814
18004	0.3802810516
18005	0.3802742145
18006	0.3802706999
18007	0.3802680532
18008	0.3802644486
18009	0.3802620761
18010	0.3802595678
18011	0.3802563847
18012	0.3802535103
18013	0.3802506068
18014	0.3802486913
18015	0.3802461978
18016	0.3802433449
18017	0.380240968
18018	0.3802378053
18019	0.3802344869
18020	0.3802314684
18021	0.3802295017
18022	0.3802251979
18023	0.3802224478
18024	0.3802193149
18025	0.3802165715
18026	0.3802141338
18027	0.3802112708
18028	0.3802093154
18029	0.3802044816
18030	0.3802026518
18031	0.3801988754
18032	0.3801968282
18033	0.380193688
18034	0.3801909286
18035	0.3801882244
18036	0.3801854607
18037	0.3801828185
18038	0.3801802348
18039	0.3801762762
18040	0.3801737324
18041	0.3801718784
18042	0.3801686028
18043	0.3801665805
18044	0.3801636466
18045	0.3801607405
18046	0.380157302
18047	0.3801540582
18048	0.3801516276
18049	0.3801488791
18050	0.3801446695
18051	0.380142344
18052	0.380139328
18053	0.3801367711
18054	0.3801340223
18055	0.3801299659
18056	0.3801253636
18057	0.3801228345
18058	0.3801200139
18059	0.3801170014
18060	0.3801140135
18061	0.3801108148
18062	0.3801074799
18063	0.3801041345
18064	0.3801016915
18065	0.3800993418
18066	0.3800959897
18067	0.3800932934
18068	0.3800887484
18069	0.3800856118
18070	0.3800813158
18071	0.3800787836
18072	0.380075921
18073	0.380072919
18074	0.3800701902
18075	0.3800676536
18076	0.3800643351
18077	0.3800617451
18078	0.3800593648
18079	0.3800562893
18080	0.380053073
18081	0.3800477262
18082	0.3800448377
18083	0.3800429043
18084	0.3800391806
18085	0.3800364544
18086	0.3800340108
18087	0.380030779
18088	0.380028241
18089	0.3800245508
18090	0.3800202439
18091	0.3800166138
18092	0.3800141207
18093	0.3800110088
18094	0.3800076544
18095	0.3800048883
18096	0.3800019513
18097	0.37999831
18098	0.3799957897
18099	0.3799922195
18100	0.3799891128
18101	0.3799867789
18102	0.3799835189
18103	0.379981048
18104	0.3799776564
18105	0.3799749431
18106	0.3799718627
18107	0.3799685665
18108	0.3799660134
18109	0.3799629564
18110	0.3799610772
18111	0.3799578174
18112	0.3799539923
18113	0.3799514905
18114	0.3799477134
18115	0.3799459516
18116	0.3799433772
18117	0.3799397533
18118	0.3799349704
18119	0.3799323083
18120	0.3799277272
18121	0.3799232867
18122	0.3799213703
18123	0.3799174211
18124	0.3799137417
18125	0.37991044
18126	0.3799071015
18127	0.3799034268
18128	0.3799002343
18129	0.3798976995
18130	0.3798949755
18131	0.3798908356
18132	0.3798878993
18133	0.3798849268
18134	0.3798821449
18135	0.3798781326
18136	0.3798753027
18137	0.3798714405
18138	0.3798668077
18139	0.3798603636
18140	0.3798580005
18141	0.3798546604
18142	0.3798509071
18143	0.3798477842
18144	0.379843811
18145	0.3798405389
18146	0.3798379148
18147	0.3798358032
18148	0.3798333407
18149	0.3798304127
18150	0.3798277631
18151	0.3798247902
18152	0.3798217079
18153	0.3798186864
18154	0.379815161
18155	0.3798126684
18156	0.3798097366
18157	0.379805941
18158	0.379803788
18159	0.3798010746
18160	0.379799353
18161	0.3797960514
18162	0.3797939835
18163	0.3797914706
18164	0.3797886209
18165	0.3797854878
18166	0.3797812104
18167	0.3797783465
18168	0.3797755544
18169	0.3797730954
18170	0.379770187
18171	0.3797672706
18172	0.3797640544
18173	0.3797610352
18174	0.3797576442
18175	0.3797551357
18176	0.379752103
18177	0.379749454
18178	0.3797462177
18179	0.3797433522
18180	0.3797415063
18181	0.3797399364
18182	0.3797378853
18183	0.3797349681
18184	0.3797325939
18185	0.3797305611
18186	0.3797274973
18187	0.3797236677
18188	0.3797210532
18189	0.3797166526
18190	0.379714095
18191	0.3797107955
18192	0.3797069968
18193	0.3797047749
18194	0.3797009046
18195	0.3796977967
18196	0.3796957737
18197	0.3796934833
18198	0.379689715
18199	0.3796875028
18200	0.3796842438
18201	0.3796821302
18202	0.3796793377
18203	0.3796758724
18204	0.3796720413
18205	0.3796676534
18206	0.3796644984
18207	0.3796610541
18208	0.3796567378
18209	0.3796535773
18210	0.3796512238
18211	0.3796480661
18212	0.3796458203
18213	0.3796428054
18214	0.3796401556
18215	0.3796364378
18216	0.3796343132
18217	0.3796318102
18218	0.3796285379
18219	0.3796258868
18220	0.3796227215
18221	0.3796203956
18222	0.3796164224
18223	0.3796136061
18224	0.3796107811
18225	0.3796081554
18226	0.3796047873
18227	0.3796022026
18228	0.379599282
18229	0.3795966704
18230	0.3795932181
18231	0.3795906415
18232	0.3795881923
18233	0.3795859191
18234	0.3795832223
18235	0.3795797187
18236	0.3795766496
18237	0.3795741213
18238	0.3795716262
18239	0.3795656312
18240	0.3795623136
18241	0.3795596041
18242	0.3795575924
18243	0.3795559836
18244	0.3795529715
18245	0.3795502201
18246	0.3795466475
18247	0.3795439023
18248	0.3795410491
18249	0.3795377183
18250	0.3795346507
18251	0.3795293338
18252	0.37952604
18253	0.3795238617
18254	0.379521357
18255	0.3795186231
18256	0.3795157309
18257	0.3795130242
18258	0.3795094038
18259	0.3795066132
18260	0.3795037953
18261	0.3795018498
18262	0.3794984312
18263	0.3794948809
18264	0.3794910552
18265	0.3794877993
18266	0.3794833073
18267	0.3794801317
18268	0.3794768158
18269	0.3794743472
18270	0.3794711559
18271	0.3794683359
18272	0.3794658451
18273	0.3794629325
18274	0.3794601751
18275	0.3794567051
18276	0.3794532266
18277	0.3794501716
18278	0.3794465474
18279	0.3794432896
18280	0.3794404032
18281	0.3794373387
18282	0.3794344545
18283	0.3794316378
18284	0.379428914
18285	0.3794258297
18286	0.3794236022
18287	0.3794182314
18288	0.3794155151
18289	0.3794130737
18290	0.3794103861
18291	0.3794080001
18292	0.3794030695
18293	0.3794003961
18294	0.3793977097
18295	0.3793941027
18296	0.3793906672
18297	0.3793882326
18298	0.3793846145
18299	0.379381533
18300	0.3793787703
18301	0.3793762795
18302	0.3793728257
18303	0.3793691832
18304	0.3793661571
18305	0.3793631046
18306	0.379360048
18307	0.3793571325
18308	0.3793546921
18309	0.3793513623
18310	0.3793487405
18311	0.3793449116
18312	0.379341554
18313	0.379338885
18314	0.3793354447
18315	0.3793323108
18316	0.379324032
18317	0.3793205991
18318	0.3793163406
18319	0.3793140555
18320	0.3793110727
18321	0.3793069385
18322	0.3793038509
18323	0.3793004367
18324	0.3792966894
18325	0.3792935585
18326	0.3792900897
18327	0.379287199
18328	0.3792842365
18329	0.3792818194
18330	0.3792787475
18331	0.3792762841
18332	0.3792739585
18333	0.3792698464
18334	0.3792656303
18335	0.3792625663
18336	0.3792594836
18337	0.3792572204
18338	0.3792540589
18339	0.379250965
18340	0.3792478536
18341	0.3792451269
18342	0.3792415109
18343	0.379239062
18344	0.3792368754
18345	0.3792340959
18346	0.3792276733
18347	0.3792245256
18348	0.3792208387
18349	0.3792176364
18350	0.3792135334
18351	0.3792114144
18352	0.3792089375
18353	0.3792069397
18354	0.3792029337
18355	0.3791999993
18356	0.3791972904
18357	0.3791945779
18358	0.3791927262
18359	0.3791896441
18360	0.3791863534
18361	0.3791822773
18362	0.3791799141
18363	0.3791734209
18364	0.3791709307
18365	0.3791679615
18366	0.3791656596
18367	0.3791627644
18368	0.3791595013
18369	0.379157447
18370	0.379154396
18371	0.3791518478
18372	0.3791491756
18373	0.3791469018
18374	0.3791439819
18375	0.379139774
18376	0.3791367371
18377	0.3791322744
18378	0.3791294902
18379	0.3791272578
18380	0.3791240938
18381	0.3791202085
18382	0.3791167128
18383	0.3791147218
18384	0.3791107362
18385	0.3791076736
18386	0.3791050542
18387	0.3791026003
18388	0.379099398
18389	0.3790951
18390	0.3790918719
18391	0.3790884408
18392	0.3790858433
18393	0.3790825762
18394	0.3790807349
18395	0.3790786655
18396	0.3790765731
18397	0.3790737201
18398	0.3790712527
18399	0.3790681413
18400	0.3790654904
18401	0.3790620262
18402	0.3790596089
18403	0.3790563797
18404	0.3790533932
18405	0.3790510825
18406	0.3790489885
18407	0.379046172
18408	0.3790429024
18409	0.3790396884
18410	0.3790371768
18411	0.379034509
18412	0.3790315963
18413	0.3790285106
18414	0.3790253734
18415	0.3790230997
18416	0.3790184863
18417	0.3790154932
18418	0.3790124531
18419	0.3790074904
18420	0.3790045668
18421	0.3790006064
18422	0.3789980686
18423	0.3789950949
18424	0.3789926093
18425	0.3789898647
18426	0.3789870184
18427	0.3789844905
18428	0.3789812622
18429	0.3789770472
18430	0.3789739805
18431	0.3789705935
18432	0.3789674399
18433	0.3789639273
18434	0.3789613764
18435	0.3789587782
18436	0.3789561057
18437	0.3789538346
18438	0.3789515492
18439	0.3789487566
18440	0.3789460862
18441	0.3789435377
18442	0.378940574
18443	0.3789364593
18444	0.3789335916
18445	0.3789317239
18446	0.3789291045
18447	0.378926774
18448	0.37892373
18449	0.3789204403
18450	0.3789182383
18451	0.3789163557
18452	0.3789129543
18453	0.378909508
18454	0.3789063322
18455	0.3789033597
18456	0.3789006531
18457	0.3788975073
18458	0.3788949368
18459	0.3788917072
18460	0.3788887724
18461	0.3788864205
18462	0.3788835068
18463	0.3788807454
18464	0.3788783952
18465	0.3788753791
18466	0.3788725777
18467	0.3788696102
18468	0.3788629193
18469	0.3788603482
18470	0.3788549498
18471	0.3788527148
18472	0.3788491487
18473	0.3788454672
18474	0.3788411177
18475	0.3788380647
18476	0.3788351917
18477	0.3788329576
18478	0.3788304385
18479	0.3788278069
18480	0.3788245243
18481	0.3788208369
18482	0.3788180114
18483	0.3788154839
18484	0.3788102271
18485	0.3788067529
18486	0.3788039972
18487	0.3788000459
18488	0.3787969043
18489	0.378792565
18490	0.3787895242
18491	0.3787862733
18492	0.3787841055
18493	0.3787800566
18494	0.3787770025
18495	0.3787739715
18496	0.3787704629
18497	0.378767353
18498	0.3787649267
18499	0.378762006
18500	0.3787590626
18501	0.3787567697
18502	0.378753087
18503	0.3787503063
18504	0.3787473918
18505	0.3787439254
18506	0.3787387729
18507	0.3787359836
18508	0.3787321336
18509	0.3787287124
18510	0.3787216355
18511	0.3787187388
18512	0.3787152126
18513	0.3787126199
18514	0.3787101727
18515	0.3787063586
18516	0.3787035211
18517	0.3787001158
18518	0.3786980109
18519	0.3786958883
18520	0.3786935083
18521	0.3786911851
18522	0.3786890874
18523	0.3786857262
18524	0.378682907
18525	0.3786780478
18526	0.3786753473
18527	0.3786731104
18528	0.3786698254
18529	0.3786660443
18530	0.3786620045
18531	0.3786594544
18532	0.3786569639
18533	0.3786534965
18534	0.3786511366
18535	0.3786479815
18536	0.3786450131
18537	0.3786412355
18538	0.378638649
18539	0.3786343259
18540	0.3786300411
18541	0.3786281986
18542	0.378624208
18543	0.3786211632
18544	0.3786181796
18545	0.3786153554
18546	0.3786117081
18547	0.378609259
18548	0.3786052517
18549	0.3785969125
18550	0.3785937247
18551	0.378589955
18552	0.3785870985
18553	0.378584299
18554	0.3785814442
18555	0.3785783939
18556	0.3785747647
18557	0.3785719023
18558	0.3785670036
18559	0.3785637218
18560	0.3785580288
18561	0.3785554978
18562	0.3785525217
18563	0.3785483101
18564	0.3785459481
18565	0.378543853
18566	0.3785410939
18567	0.3785384382
18568	0.378534728
18569	0.3785316569
18570	0.3785280165
18571	0.3785254585
18572	0.3785216681
18573	0.378518597
18574	0.3785159822
18575	0.3785137843
18576	0.3785095218
18577	0.3785072111
18578	0.3785047224
18579	0.3785018967
18580	0.3784988381
18581	0.3784944557
18582	0.3784921643
18583	0.3784892645
18584	0.3784865058
18585	0.378483094
18586	0.378479776
18587	0.3784769277
18588	0.3784741844
18589	0.3784710409
18590	0.3784672055
18591	0.3784630191
18592	0.3784603031
18593	0.3784560482
18594	0.3784531615
18595	0.378450997
18596	0.3784483466
18597	0.3784459038
18598	0.3784428028
18599	0.3784410562
18600	0.3784373322
18601	0.3784345002
18602	0.3784317157
18603	0.3784287883
18604	0.3784266068
18605	0.3784247958
18606	0.3784221286
18607	0.3784195561
18608	0.3784162333
18609	0.3784138399
18610	0.3784117275
18611	0.3784086782
18612	0.3784056611
18613	0.3784013204
18614	0.3783987079
18615	0.3783955965
18616	0.3783911158
18617	0.3783883238
18618	0.3783848257
18619	0.3783809534
18620	0.3783764363
18621	0.3783733582
18622	0.3783702916
18623	0.3783680544
18624	0.3783649263
18625	0.3783625845
18626	0.3783602535
18627	0.3783555296
18628	0.3783532648
18629	0.3783506656
18630	0.3783476795
18631	0.3783449744
18632	0.3783425192
18633	0.3783392499
18634	0.3783361609
18635	0.3783314349
18636	0.378327551
18637	0.3783239791
18638	0.3783196812
18639	0.3783163587
18640	0.3783133348
18641	0.3783097784
18642	0.3783072516
18643	0.3783040955
18644	0.3783021484
18645	0.3782999004
18646	0.3782975172
18647	0.3782944694
18648	0.3782921245
18649	0.3782895465
18650	0.3782867999
18651	0.3782836526
18652	0.378281362
18653	0.3782786629
18654	0.3782758643
18655	0.37827168
18656	0.3782691506
18657	0.3782653874
18658	0.3782627695
18659	0.3782597818
18660	0.378255059
18661	0.3782498426
18662	0.3782473341
18663	0.3782441571
18664	0.3782418371
18665	0.3782382604
18666	0.3782360581
18667	0.3782329284
18668	0.3782292968
18669	0.3782269651
18670	0.3782238036
18671	0.3782206953
18672	0.3782179922
18673	0.3782156571
18674	0.3782133532
18675	0.3782099309
18676	0.3782063093
18677	0.378203003
18678	0.3781998278
18679	0.3781962338
18680	0.3781931354
18681	0.378189976
18682	0.378187376
18683	0.3781842238
18684	0.3781821441
18685	0.378179324
18686	0.3781761021
18687	0.3781736422
18688	0.3781716303
18689	0.3781687331
18690	0.3781658725
18691	0.3781627918
18692	0.3781598056
18693	0.3781575872
18694	0.3781530942
18695	0.3781503013
18696	0.3781483231
18697	0.3781450335
18698	0.378141844
18699	0.3781390947
18700	0.3781366981
18701	0.3781328107
18702	0.378130131
18703	0.3781275178
18704	0.3781245501
18705	0.3781221851
18706	0.3781183057
18707	0.378115792
18708	0.378114041
18709	0.3781107422
18710	0.378108886
18711	0.3781054711
18712	0.3781018996
18713	0.378099391
18714	0.3780968504
18715	0.3780904487
18716	0.3780876568
18717	0.3780849575
18718	0.3780815115
18719	0.378078607
18720	0.378075156
18721	0.3780724576
18722	0.3780674934
18723	0.3780655317
18724	0.3780631646
18725	0.3780599629
18726	0.3780557309
18727	0.3780523361
18728	0.3780490276
18729	0.3780461735
18730	0.3780439158
18731	0.3780412381
18732	0.3780381107
18733	0.378036222
18734	0.3780336784
18735	0.3780303865
18736	0.3780266923
18737	0.3780228719
18738	0.3780209963
18739	0.3780186203
18740	0.3780159469
18741	0.3780131849
18742	0.3780073482
18743	0.3780044988
18744	0.3780011354
18745	0.3779967655
18746	0.3779936404
18747	0.377990026
18748	0.3779876407
18749	0.3779850921
18750	0.3779835169
18751	0.3779807058
18752	0.377977885
18753	0.377975664
18754	0.3779731516
18755	0.3779708856
18756	0.3779682305
18757	0.3779646238
18758	0.3779612898
18759	0.3779579254
18760	0.3779554491
18761	0.3779515378
18762	0.3779492361
18763	0.3779464682
18764	0.3779438371
18765	0.3779393789
18766	0.3779362321
18767	0.3779337295
18768	0.3779287588
18769	0.3779258228
18770	0.3779226396
18771	0.3779194913
18772	0.3779170071
18773	0.3779143356
18774	0.3779110628
18775	0.37790823
18776	0.3779058536
18777	0.3779030005
18778	0.3779006104
18779	0.3778984118
18780	0.3778953146
18781	0.3778930479
18782	0.3778888073
18783	0.3778859189
18784	0.3778830605
18785	0.3778804864
18786	0.3778773824
18787	0.3778750143
18788	0.377871931
18789	0.3778699931
18790	0.3778667527
18791	0.3778615355
18792	0.3778583568
18793	0.3778560295
18794	0.3778527497
18795	0.3778488212
18796	0.3778452297
18797	0.3778421534
18798	0.3778390831
18799	0.3778366283
18800	0.377834435
18801	0.377832124
18802	0.377828599
18803	0.3778259774
18804	0.3778222822
18805	0.3778196994
18806	0.3778171084
18807	0.3778113518
18808	0.3778074744
18809	0.3778050617
18810	0.3778007038
18811	0.3777977858
18812	0.3777949844
18813	0.3777919538
18814	0.3777883563
18815	0.3777826632
18816	0.3777796683
18817	0.3777771983
18818	0.3777740779
18819	0.3777712097
18820	0.3777685351
18821	0.3777653646
18822	0.3777620691
18823	0.37775716
18824	0.3777540891
18825	0.3777506816
18826	0.3777478754
18827	0.3777448986
18828	0.3777407966
18829	0.3777381839
18830	0.3777342327
18831	0.3777315516
18832	0.3777283953
18833	0.3777256258
18834	0.3777226214
18835	0.3777193658
18836	0.3777167807
18837	0.3777144121
18838	0.3777103051
18839	0.3777078024
18840	0.3777056482
18841	0.3777031487
18842	0.3777007693
18843	0.3776976158
18844	0.3776948148
18845	0.3776913499
18846	0.3776889035
18847	0.3776835763
18848	0.3776799823
18849	0.3776776332
18850	0.377674756
18851	0.3776721832
18852	0.3776680641
18853	0.3776662918
18854	0.3776616424
18855	0.3776591548
18856	0.3776563321
18857	0.3776542085
18858	0.3776509512
18859	0.3776476542
18860	0.377644063
18861	0.3776409318
18862	0.3776382301
18863	0.3776359879
18864	0.377633816
18865	0.3776312451
18866	0.3776290788
18867	0.3776266865
18868	0.3776245359
18869	0.3776177064
18870	0.3776149611
18871	0.3776113518
18872	0.3776076409
18873	0.3776044682
18874	0.377601686
18875	0.3775989509
18876	0.3775965968
18877	0.3775929515
18878	0.3775898378
18879	0.3775860399
18880	0.3775820282
18881	0.3775789094
18882	0.377575396
18883	0.3775716477
18884	0.3775684554
18885	0.3775647801
18886	0.3775630277
18887	0.3775601754
18888	0.3775569926
18889	0.3775535916
18890	0.3775506197
18891	0.3775477218
18892	0.3775442062
18893	0.3775404675
18894	0.3775371258
18895	0.3775339235
18896	0.3775301414
18897	0.3775263086
18898	0.3775233959
18899	0.3775191105
18900	0.377516846
18901	0.3775145665
18902	0.3775091509
18903	0.3775062325
18904	0.3775032397
18905	0.3775005662
18906	0.3774970968
18907	0.3774923896
18908	0.3774890949
18909	0.3774852747
18910	0.3774812993
18911	0.3774767718
18912	0.3774725393
18913	0.3774687223
18914	0.3774653544
18915	0.3774632862
18916	0.3774608972
18917	0.3774577338
18918	0.3774542635
18919	0.3774520394
18920	0.3774482703
18921	0.377445049
18922	0.3774422935
18923	0.377439754
18924	0.3774372719
18925	0.377434974
18926	0.3774318848
18927	0.3774291037
18928	0.3774261946
18929	0.3774240762
18930	0.3774211147
18931	0.3774174611
18932	0.377414538
18933	0.3774110793
18934	0.3774077322
18935	0.3774047894
18936	0.3774028149
18937	0.3774001413
18938	0.3773978606
18939	0.3773946782
18940	0.3773927516
18941	0.3773912292
18942	0.3773889349
18943	0.3773862535
18944	0.3773835302
18945	0.3773809567
18946	0.3773778672
18947	0.3773752974
18948	0.3773726055
18949	0.3773689416
18950	0.3773658313
18951	0.3773635532
18952	0.3773607412
18953	0.3773577666
18954	0.3773547113
18955	0.3773515702
18956	0.3773487886
18957	0.3773462323
18958	0.3773430458
18959	0.3773390668
18960	0.377336523
18961	0.3773338113
18962	0.377331845
18963	0.377329069
18964	0.3773269017
18965	0.3773243284
18966	0.3773219155
18967	0.3773191218
18968	0.3773152658
18969	0.377311773
18970	0.3773090471
18971	0.3773065814
18972	0.3773031849
18973	0.3772973831
18974	0.37729419
18975	0.3772901109
18976	0.3772867909
18977	0.377282928
18978	0.3772806227
18979	0.3772780821
18980	0.3772757436
18981	0.3772725998
18982	0.3772690507
18983	0.3772669829
18984	0.3772640958
18985	0.3772598234
18986	0.3772562363
18987	0.3772535568
18988	0.3772485806
18989	0.3772453027
18990	0.3772418957
18991	0.3772390678
18992	0.3772369725
18993	0.3772345599
18994	0.377231099
18995	0.3772275811
18996	0.3772255425
18997	0.3772223749
18998	0.3772188202
18999	0.377214933
19000	0.3772121859
19001	0.3772107173
19002	0.3772086823
19003	0.3772053181
19004	0.3772019113
19005	0.3771993301
19006	0.3771970927
19007	0.3771949056
19008	0.3771914529
19009	0.377188217
19010	0.3771843556
19011	0.377181638
19012	0.3771787313
19013	0.3771763195
19014	0.3771739845
19015	0.3771709858
19016	0.3771679322
19017	0.3771644761
19018	0.3771620055
19019	0.3771589349
19020	0.3771534182
19021	0.37715045
19022	0.3771476815
19023	0.3771456687
19024	0.3771424638
19025	0.3771390247
19026	0.3771348787
19027	0.3771323407
19028	0.3771273454
19029	0.3771255927
19030	0.3771233693
19031	0.3771212231
19032	0.3771182625
19033	0.3771152187
19034	0.3771113358
19035	0.3771082694
19036	0.3771050283
19037	0.3771022687
19038	0.377099602
19039	0.3770964713
19040	0.3770935567
19041	0.377090904
19042	0.3770888515
19043	0.377086403
19044	0.3770843118
19045	0.3770812478
19046	0.3770773426
19047	0.3770735407
19048	0.3770683286
19049	0.3770660477
19050	0.3770625895
19051	0.3770604279
19052	0.3770581637
19053	0.3770556883
19054	0.3770515684
19055	0.3770489328
19056	0.3770458933
19057	0.3770431614
19058	0.3770410844
